,beta_age,beta_failures,beta_Medu,beta_absences,beta_G2,beta_sex_M,beta_higher_yes,beta_intercept,missing_higher_yes_0,missing_higher_yes_1,missing_higher_yes_2,missing_higher_yes_3,missing_higher_yes_4,missing_higher_yes_5,missing_higher_yes_6,missing_higher_yes_7,missing_higher_yes_8,missing_higher_yes_9,missing_higher_yes_10,missing_higher_yes_11,missing_higher_yes_12,missing_higher_yes_13,missing_higher_yes_14,missing_higher_yes_15,missing_higher_yes_16,missing_higher_yes_17,missing_higher_yes_18,missing_absences_0,missing_absences_1,missing_absences_2,missing_absences_3,missing_absences_4,missing_absences_5,missing_absences_6,missing_absences_7,missing_absences_8,missing_absences_9,missing_absences_10,missing_absences_11,missing_absences_12,missing_absences_13,missing_absences_14,missing_absences_15,missing_absences_16,sigmas2,alpha0,alphas1,gammas0,gammas1
2108,-0.2440025608867144,-0.333701182702026,0.056310536690531265,0.06660327726678844,1.0454811441091993,0.4253550418800258,0.6566569610559658,2.0896871921160454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,12.0,11.0,11.0,11.0,5.0,7.0,8.0,8.0,12.0,12.0,11.0,10.0,9.0,9.0,14.0,12.0,3.288034828428663,5.294065828352128,2.128379578760005,-0.10676970426924902,0.12627667874840284
2109,-0.22863494973198673,-0.030586039446509672,-0.08873803176129848,0.052630649096307776,1.0799452284004842,0.37063557331816543,0.42451397749900044,2.2330128184634344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,5.0,8.0,8.0,6.0,3.0,7.0,3.0,9.0,5.0,9.0,5.0,6.0,10.0,6.0,11.0,3.82893953589392,5.294065828352128,2.128379578760005,-0.5007092024678058,0.12627667874840284
2110,-0.14144718965579373,-0.08729926371025418,0.03888327507894531,0.05105032964015487,1.0841113958694133,0.24423261542298347,0.2858551884424976,0.3510598531767762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,7.0,11.0,8.0,9.0,6.0,6.0,2.0,6.0,4.0,2.0,7.0,6.0,10.0,11.0,3.540608436390019,5.294065828352128,2.128379578760005,-0.5818601257411441,0.12627667874840284
2111,-0.08341875461327365,-0.16560672082067512,-0.015678368424924153,0.03715676541380147,1.0877744750891225,0.5284996331748013,0.7471658326345488,-1.0709235507254784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,10.0,6.0,13.0,6.0,6.0,3.0,6.0,5.0,5.0,6.0,7.0,3.0,3.0,3.0,3.883795830769663,5.294065828352128,2.128379578760005,-0.9162964361552398,0.12627667874840284
2112,-0.03387150303253225,-0.5865505951700478,0.11938674360418873,0.029618247809990204,1.0308448218904576,0.08201906552597879,0.3121853155486948,-0.5371725383096388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,2.0,6.0,8.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,7.0,2.0,9.0,5.0,2.0,3.422077513863869,5.294065828352128,2.128379578760005,-0.9162964361552398,0.12627667874840284
2113,-0.09392457692906432,-0.3933151313590387,-0.2450597645766627,0.060813788558525046,1.0745617937739536,0.6537055901680033,-0.42615048433418445,0.9858652819402188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,5.0,7.0,7.0,7.0,8.0,8.0,4.0,4.0,3.0,2.0,7.0,6.0,7.0,3.0,8.0,3.743704381989649,5.294065828352128,2.128379578760005,-0.4112172204884058,0.12627667874840284
2114,-0.014771569432344742,-0.34135684081508255,-0.1589461753145985,0.07250226764978697,1.0910463181718617,0.5242465378139335,-0.38465176484456387,-0.700448597112175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0,3.0,3.0,6.0,7.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,1.0,1.0,4.0,4.144715622155857,5.294065828352128,2.128379578760005,-0.9407082518176666,0.12627667874840284
2115,-0.1718727881231644,-0.4753977635966621,-0.21900712327641808,0.06006654092364674,1.121687585379105,0.305631875389501,0.10103041203123145,1.359586808125335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,4.0,1.0,4.0,1.0,4.0,5.0,2.0,2.0,5.0,3.0,6.0,3.0,6.0,8.0,3.766362431964497,5.294065828352128,2.128379578760005,-0.9407082518176666,0.12627667874840284
2116,-0.1598986735535673,-0.3750256596765683,-0.10009757187386827,0.06165651051025449,1.0327938868589726,0.17352041329596854,1.1269357464696894,0.9584451445074345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,2.0,4.0,3.0,7.0,2.0,8.0,4.0,6.0,4.0,1.0,5.0,4.0,5.0,4.0,3.0457499509883164,5.294065828352128,2.128379578760005,-0.7407745491302494,0.12627667874840284
2117,-0.08543065392895571,-0.2112830155506372,0.05007113669212775,0.04489927031623308,1.0806234082143493,0.5211580921448856,0.6781387285427072,-0.9276357960265613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,9.0,5.0,8.0,1.0,2.0,7.0,7.0,2.0,4.0,3.0,4.0,2.0,8.0,4.0,3.9045829842107,5.294065828352128,2.128379578760005,-0.6890277784742282,0.12627667874840284
2118,-0.10214217680819794,-0.354603702905812,0.17265519454441286,0.060780986700574496,1.0493581640758276,0.4864378711250733,-0.43353853672646503,0.3503692150620653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,9.0,4.0,4.0,6.0,6.0,7.0,8.0,4.0,1.0,2.0,8.0,5.0,9.0,4.0,3.7052346132213354,5.294065828352128,2.128379578760005,-0.6890277784742282,0.12627667874840284
2119,-0.05331418974219744,-0.08862663810091134,-0.004317083700137439,0.04812821235432898,1.0846130473908124,0.22893745115195913,0.28396277891576494,-0.9923629466177832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,13.0,5.0,8.0,0.0,8.0,4.0,6.0,7.0,7.0,3.0,6.0,4.0,6.0,6.0,4.078781947505272,5.294065828352128,2.128379578760005,-0.6890277784742282,0.12627667874840284
2120,-0.1287422078226223,-0.2446000984335905,0.04246884789734706,0.037375701214783445,1.0727761942029364,0.3540300864108605,-0.1548778500689098,0.5871414973166844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,7.0,5.0,9.0,4.0,9.0,4.0,7.0,3.0,5.0,8.0,5.0,4.0,6.0,6.0,4.0,3.9684061634947714,5.294065828352128,2.128379578760005,-0.6890277784742282,0.12627667874840284
2121,0.009862089134466762,-0.2422566564447884,-0.03785586870818975,0.07598982872319326,1.0742949751024735,0.3496759622224183,0.26449081691050547,-1.9850717469477095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,7.0,6.0,6.0,8.0,8.0,3.0,2.0,5.0,6.0,10.0,4.0,9.0,3.0,3.9681461310998367,5.294065828352128,2.128379578760005,-0.6890277784742282,0.12627667874840284
2122,-0.07939042512224917,-0.05237037704626282,0.0011162152448967318,0.058578896564091744,1.1129838081758439,0.34333181859234224,-0.47376274178063693,-0.22932248913861608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,5.0,4.0,7.0,5.0,6.0,4.0,9.0,4.0,5.0,6.0,6.0,4.0,2.0,4.0,4.0,3.667114678362884,5.294065828352128,2.128379578760005,-0.7079075865962794,0.12653178222504044
2123,-0.16706815924029836,-0.4140419157381593,0.09108053410474239,0.06531470727363213,1.049470815224867,0.08574024263518856,-0.2817673626755364,1.5512028489129783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,6.0,7.0,3.0,9.0,3.0,1.0,5.0,9.0,7.0,5.0,3.0,4.0,6.0,4.0,2.0,3.761159891475974,5.294065828352128,2.128379578760005,-0.7079075865962794,0.12653178222504044
2124,-0.2205362415652094,-0.2590110438722081,-0.09332879145575779,0.06292104458863365,1.0573098329850312,0.12246241235284291,-0.7717505414529358,3.3071974034284857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,2.0,7.0,2.0,7.0,5.0,9.0,3.0,4.0,6.0,6.0,1.0,5.0,2.0,5.0,6.0,3.9070889976742973,5.294065828352128,2.128379578760005,-1.0618906590601713,0.1348490408380288
2125,0.016960505581409047,-0.12307127634456683,0.02963061602996131,0.022786705288780216,1.0465510627823134,0.4934105277667802,1.0122840134620898,-2.5450864837883262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,5.0,3.0,4.0,4.0,3.0,4.0,0.0,3.0,2.0,7.0,6.0,3.0,3.722732682090365,5.294065828352128,2.128379578760005,-1.0618906590601713,0.1348490408380288
2126,-0.004651610206751838,-0.14055583303612912,-0.2475622993801319,0.06744824581358044,1.103451254845295,0.08544228625945849,-0.15697478942375803,-0.9027201061246823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,3.0,7.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,7.0,2.0,4.0,4.0,5.0,3.5779528450002345,5.294065828352128,2.128379578760005,-1.0618906590601713,0.1348490408380288
2127,-0.14272674352439754,-0.2005990213762601,0.08219734294046556,0.04159636393944408,1.1143384529625957,0.11521655907143488,0.4807728290816633,-0.08679771972576306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,10.0,7.0,5.0,3.0,7.0,9.0,6.0,5.0,7.0,8.0,4.0,3.0,4.0,3.778660156180471,5.294065828352128,2.128379578760005,-0.8076825072529689,0.1348490408380288
2128,-0.15963821138802975,-0.2577324556971456,0.07051738807107016,0.059764172151872914,1.1351937193707844,0.33075741330964326,-1.4756690290277272,1.5456880971656544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,6.0,7.0,10.0,6.0,6.0,4.0,9.0,7.0,4.0,4.0,6.0,6.0,3.0,5.0,5.0,3.318460853188377,5.294065828352128,2.128379578760005,-0.7471159550204517,0.1348490408380288
2129,-0.11457954306207041,-0.25928899941122924,-0.0760076798852781,0.06895867590152574,1.059642513843329,0.2591242337083194,0.2606338041708769,0.6378812942365208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,10.0,7.0,4.0,4.0,4.0,3.0,10.0,7.0,5.0,6.0,8.0,5.0,4.0,9.0,3.5305700358345593,5.294065828352128,2.128379578760005,-0.7471159550204517,0.1348490408380288
2130,-0.17073538132398913,-0.08379987916839796,0.06657846657808687,0.028923934195767567,1.088453131016334,0.06361449085194998,0.5925986143477876,0.8273997906319769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,0.0,5.0,8.0,3.0,4.0,9.0,4.0,9.0,6.0,1.0,6.0,5.0,5.0,6.0,7.0,3.949528912706564,5.294065828352128,2.128379578760005,-0.9397331977033209,0.1348490408380288
2131,-0.11096819871182273,-0.11989613911213254,0.06437940828335105,0.04876259888865439,1.1155295713863647,0.2678949376503145,-0.4132137134619741,0.24519201332388565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,7.0,7.0,7.0,5.0,3.0,3.0,3.865318697276705,5.294065828352128,2.128379578760005,-0.9397331977033209,0.1348490408380288
2132,-0.22146528543695518,-0.30775257099867137,-0.112822346146976,0.04872043789867848,1.059314227823416,0.21774683448076906,0.391038578141924,2.5618022533558986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,3.0,1.0,4.0,7.0,5.0,8.0,4.0,3.0,4.0,5.0,2.0,2.0,6.0,3.771951518967248,5.294065828352128,2.128379578760005,-0.9273750251005909,0.1348490408380288
2133,-0.07655802295437734,-0.28890491036849303,-0.1037039647983477,-0.002162081034636436,1.048978381790049,0.4701648483468317,-0.07241311008127782,0.7779037170590954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,11.0,3.0,3.0,3.0,5.0,3.0,2.0,9.0,6.0,4.0,7.0,4.0,3.0,6.0,3.5237794851535287,5.294065828352128,2.128379578760005,-0.833996444830535,0.1348490408380288
2134,-0.009732593707166198,-0.26375910907671146,-0.057248995302923975,0.04479593299485389,1.1168320799587859,0.05122263484286077,0.28288219157744965,-1.7015553136747101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,6.0,6.0,4.0,6.0,3.0,4.0,2.0,6.0,5.0,4.0,8.0,2.0,5.0,3.0,3.9652162082338522,5.294065828352128,2.128379578760005,-0.9593156805522458,0.1348490408380288
2135,-0.0898801644770357,-0.37811924820738,-0.04561740179565812,0.041726746997712484,1.0774949486229073,0.3946381756601391,0.41806228197950507,-0.16809628310391522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,7.0,4.0,1.0,4.0,5.0,8.0,3.0,5.0,3.0,3.0,9.0,1.0,3.0,9.0,3.6326844311633577,5.294065828352128,2.128379578760005,-0.9593156805522458,0.1348490408380288
2136,-0.07613691883425867,-0.31137680404582696,-0.08323318493028829,0.06475388054930017,1.0601812739751741,0.33077798800567915,0.2646855444320026,-0.1972731734107045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,7.0,2.0,4.0,2.0,2.0,4.0,7.0,6.0,2.0,3.0,2.0,4.0,2.0,3.3556275708234873,5.294065828352128,2.128379578760005,-0.9593156805522458,0.1348490408380288
2137,-0.038489571830449584,-0.22072262079726382,0.1415746328975407,0.02833581007828991,1.0805799727646892,0.038175250702844915,0.11144695285411318,-1.1533954805296207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,3.0,1.0,3.0,8.0,4.0,5.0,2.0,4.0,1.0,7.0,2.0,5.0,3.0,6.0,4.019522813121494,5.294065828352128,2.128379578760005,-0.962759640868843,0.1348490408380288
2138,-0.17264752188329202,-0.15747814576109018,-0.16238660875602398,0.040707286651277964,1.1172181310285574,-0.15675384285385002,0.18144877969901213,1.5170798076459417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,3.0,3.0,4.0,12.0,7.0,5.0,10.0,6.0,8.0,4.0,6.0,11.0,6.0,5.0,3.681505451924293,5.294065828352128,2.128379578760005,-0.6223247855492464,0.1348490408380288
2139,-0.0958684840949528,-0.18181033281993003,-0.0850957862278348,0.06427700335451834,1.0321625102497514,-0.036325003321561355,0.3513840766714699,0.5885859542399152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,14.0,6.0,3.0,1.0,11.0,3.0,3.0,8.0,7.0,8.0,0.0,5.0,8.0,2.0,2.0,8.0,3.8273013759662424,5.294065828352128,2.128379578760005,-0.8193055051096817,0.1348490408380288
2140,-0.10411630961629295,-0.3062646149898265,-0.10991965927724591,0.040502881132906406,1.068349539999879,0.40682929364369425,-0.17759872220323702,0.9026113869168599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,7.0,6.0,12.0,4.0,7.0,9.0,8.0,7.0,10.0,7.0,8.0,9.0,5.0,4.0,7.0,3.2198629919942525,5.294065828352128,2.128379578760005,-0.556968980613718,0.1348490408380288
2141,-0.05646894285534418,-0.0011379823104313291,-0.09463048454525996,0.02527780408456651,1.1166814270339824,0.4307607046879231,-0.06751004528682025,-0.7276785610269114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,5.0,10.0,7.0,6.0,6.0,9.0,5.0,10.0,6.0,3.0,5.0,5.0,4.0,10.0,8.0,3.896339138292389,5.294065828352128,2.128379578760005,-0.556968980613718,0.1348490408380288
2142,-0.09733187498748866,-0.03687543205255317,0.032810751123007784,0.03375716156080578,1.110721142239665,0.28362930824105037,0.02940303738559963,-0.12289284135650047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,10.0,11.0,8.0,10.0,6.0,6.0,8.0,11.0,4.0,9.0,10.0,12.0,9.0,11.0,10.0,3.33348993239111,5.294065828352128,2.128379578760005,-0.3245295435171293,0.1348490408380288
2143,-0.1797344653944384,-0.06271297532456865,-0.0819934910068308,0.04239105068377724,1.096231437301265,-0.13984337734381985,0.4104126197829254,1.4973781344142956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,3.0,4.0,8.0,8.0,2.0,8.0,14.0,10.0,6.0,12.0,6.0,11.0,11.0,7.0,8.0,3.547761780337892,5.294065828352128,2.128379578760005,-0.376454045444371,0.1348490408380288
2144,-0.06368912862524485,-0.16953782038544937,0.04227916025699123,0.04628373987329627,1.0796093363570685,0.25421423102927254,0.5554811809368778,-0.9679229247257917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,7.0,13.0,10.0,13.0,9.0,15.0,10.0,5.0,11.0,5.0,10.0,12.0,14.0,8.0,13.0,3.795069270029206,5.294065828352128,2.128379578760005,-0.2056734032661866,0.1348490408380288
2145,-0.1203328754847856,-0.3284790330315795,-0.17264667474810888,0.045463698997941324,1.0884632435328983,0.4692579802236614,0.1805114487679882,0.8203208397393177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,15.0,14.0,10.0,13.0,8.0,9.0,10.0,17.0,9.0,13.0,8.0,16.0,11.0,12.0,12.0,9.0,3.498012498971822,5.294065828352128,2.128379578760005,-0.09915602227177418,0.1348490408380288
2146,-0.20605379877298555,-0.2133207920316175,-0.04994171903932732,0.034156432974326516,1.0790591859056777,0.1309786763325719,0.3245969898408317,2.08002437201167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,14.0,15.0,11.0,12.0,13.0,14.0,10.0,12.0,12.0,13.0,9.0,19.0,17.0,10.0,13.0,11.0,3.9100348681657433,5.294065828352128,2.128379578760005,0.09890384201087712,0.1348490408380288
2147,-0.05864468686488568,-0.40241929412976996,0.1505559913512854,0.05536992791831937,1.0932818900952457,-0.15402219203506506,-0.08817835263220541,-0.7275149132844105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,10.0,11.0,17.0,10.0,13.0,10.0,17.0,13.0,13.0,13.0,13.0,13.0,18.0,16.0,15.0,16.0,3.958492270555726,5.294065828352128,2.128379578760005,0.07150301270530614,0.1348490408380288
2148,-0.0447070926636713,-0.26148487045329677,0.04594930922914648,0.04912527339623543,1.0780691533228914,0.6778894382468641,0.4281261387814419,-1.1470289384969425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,15.0,9.0,19.0,14.0,11.0,16.0,21.0,19.0,16.0,8.0,9.0,11.0,18.0,11.0,12.0,12.0,3.1506037329073537,5.294065828352128,2.128379578760005,0.18590440989013599,0.1348490408380288
2149,-0.07962777381548414,-0.1653051067277887,-0.057195189657980275,0.08129842639806578,1.114487638447258,0.16432640154023523,0.995354958741196,-1.438518248679384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14.0,16.0,19.0,19.0,14.0,9.0,17.0,20.0,16.0,15.0,16.0,15.0,11.0,7.0,20.0,15.0,3.6589058800380796,5.294065828352128,2.128379578760005,0.18590440989013599,0.1348490408380288
2150,-0.1707194474750625,-0.16247301986285606,-0.031030215543371605,0.03596253431495552,1.0628172923498356,0.28933268100877135,0.554277950889003,1.0980816427014568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,17.0,13.0,17.0,10.0,12.0,16.0,19.0,20.0,19.0,17.0,20.0,19.0,24.0,19.0,14.0,17.0,4.476474323215908,5.294065828352128,2.128379578760005,0.26924009436652935,0.1348490408380288
2151,-0.24254529879398584,-0.23168253153305354,0.021712911514566384,0.06963857870638875,1.0491272588523612,0.05619508955550953,0.2948507358575353,2.33961379848137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,17.0,16.0,11.0,21.0,11.0,16.0,13.0,24.0,15.0,11.0,18.0,14.0,12.0,13.0,16.0,16.0,3.7793150896510284,5.294065828352128,2.128379578760005,0.26924009436652935,0.1348490408380288
2152,-0.2972419147450465,-0.24143616529754572,-0.042336718973697354,0.05691936306252097,1.067932616103405,0.3662106121110551,0.3198397534840681,3.298138361140946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,18.0,15.0,23.0,11.0,13.0,23.0,14.0,17.0,14.0,14.0,17.0,13.0,13.0,10.0,23.0,17.0,3.824821508716057,5.294065828352128,2.128379578760005,0.2020928122603127,0.1348490408380288
2153,-0.11651914708900885,-0.12328399469361478,0.11907319351414444,0.04228478088632443,1.0739063379845877,0.48464332417157374,0.8696323457171814,-0.698990418623086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14.0,21.0,16.0,21.0,11.0,13.0,14.0,14.0,16.0,9.0,17.0,7.0,17.0,10.0,14.0,19.0,3.8536627181730974,5.294065828352128,2.128379578760005,0.2020928122603127,0.1348490408380288
2154,-0.17891938878824587,-0.11790159639890299,0.0030614468340207372,0.0559239346596161,1.0636369509984438,-0.008677998603288772,-0.22359470008911597,1.9037256133554858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,12.0,14.0,17.0,9.0,17.0,20.0,12.0,16.0,11.0,14.0,14.0,13.0,23.0,15.0,22.0,17.0,3.5307553639142353,5.294065828352128,2.128379578760005,0.2020928122603127,0.1348490408380288
2155,-0.19269467806629775,-0.276510429031212,-0.14808805781207807,0.06205005837509005,1.0924142510542172,0.37301072841478633,1.009764786009114,0.8706883427369718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,10.0,10.0,6.0,12.0,8.0,14.0,15.0,13.0,9.0,10.0,19.0,12.0,13.0,10.0,7.0,12.0,3.970725836003166,5.294065828352128,2.128379578760005,-0.057566661674310016,0.1348490408380288
2156,-0.05605043766084365,-0.206546221246211,-0.030815035048479336,0.061138611213731486,1.0775993058899134,0.07490547821523497,0.1523772837420059,-0.47801473994204313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,7.0,9.0,6.0,3.0,4.0,12.0,13.0,6.0,6.0,4.0,9.0,12.0,10.0,7.0,17.0,3.953288345178959,5.294065828352128,2.128379578760005,-0.34286202912242364,0.1348490408380288
2157,-0.22064369931170713,-0.2530921542091692,0.000404494709903789,0.06551137130073939,1.1255820663187865,0.08252053839072893,-0.4005677283556557,2.0261300237066604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,6.0,7.0,10.0,3.0,5.0,9.0,10.0,6.0,2.0,5.0,6.0,10.0,8.0,7.0,10.0,3.5959224467960498,5.294065828352128,2.128379578760005,-0.34286202912242364,0.1348490408380288
2158,0.12865789772392908,-0.4690620426148848,-0.09647517341039352,0.0535343530923423,1.0860177065951686,0.3036475633934714,0.27195909582148897,-3.745659765060798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,11.0,8.0,3.0,3.0,11.0,8.0,7.0,3.0,8.0,9.0,6.0,4.0,4.0,11.0,8.0,3.855070807350684,5.294065828352128,2.128379578760005,-0.34286202912242364,0.1348490408380288
